REF_DATE,GEO,Province_encoding,DGUID,North American Industry Classification System (NAICS),Industry_encoding,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2017,British Columbia,2,2016A000259,"Business, building and other support services",13,Persons,249,thousands,3,v91417700,72.13,102.5,,,,1
2017,British Columbia,2,2016A000259,Educational services,14,Persons,249,thousands,3,v91417701,72.14,166.6,,,,1
2017,British Columbia,2,2016A000259,Health care and social assistance,15,Persons,249,thousands,3,v91417702,72.15,303.5,,,,1
2017,British Columbia,2,2016A000259,"Information, culture and recreation",16,Persons,249,thousands,3,v91417703,72.16,136.8,,,,1
2017,British Columbia,2,2016A000259,Accommodation and food services,17,Persons,249,thousands,3,v91417704,72.17,182.6,,,,1
2017,British Columbia,2,2016A000259,Other services (except public administration),18,Persons,249,thousands,3,v91417705,72.18,114.4,,,,1
2017,British Columbia,2,2016A000259,Public administration,19,Persons,249,thousands,3,v91417706,72.19,101.9,,,,1
2018,British Columbia,2,2016A000259,"Total employed, all industries",1,Persons,249,thousands,3,v91417688,72.1,2493.6,,,,1
2018,British Columbia,2,2016A000259,Goods-producing sector,2,Persons,249,thousands,3,v91417689,72.2,500,,,,1
2018,British Columbia,2,2016A000259,Agriculture,3,Persons,249,thousands,3,v91417690,72.3,23.6,,,,1
2018,British Columbia,2,2016A000259,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417691,72.4,49.7,,,,1
2018,British Columbia,2,2016A000259,Utilities,5,Persons,249,thousands,3,v91417692,72.5,13.9,,,,1
2018,British Columbia,2,2016A000259,Construction,6,Persons,249,thousands,3,v91417693,72.6,238.4,,,,1
2018,British Columbia,2,2016A000259,Manufacturing,7,Persons,249,thousands,3,v91417694,72.7,174.3,,,,1
2018,British Columbia,2,2016A000259,Services-producing sector,8,Persons,249,thousands,3,v91417695,72.8,1993.6,,,,1
2018,British Columbia,2,2016A000259,Wholesale and retail trade,9,Persons,249,thousands,3,v91417696,72.9,368.4,,,,1
2018,British Columbia,2,2016A000259,Transportation and warehousing,10,Persons,249,thousands,3,v91417697,72.1,135.8,,,,1
2018,British Columbia,2,2016A000259,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417698,72.11,150.8,,,,1
2018,British Columbia,2,2016A000259,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417699,72.12,208.5,,,,1
2018,British Columbia,2,2016A000259,"Business, building and other support services",13,Persons,249,thousands,3,v91417700,72.13,100.6,,,,1
2018,British Columbia,2,2016A000259,Educational services,14,Persons,249,thousands,3,v91417701,72.14,168.6,,,,1
2018,British Columbia,2,2016A000259,Health care and social assistance,15,Persons,249,thousands,3,v91417702,72.15,323.2,,,,1
2018,British Columbia,2,2016A000259,"Information, culture and recreation",16,Persons,249,thousands,3,v91417703,72.16,127.6,,,,1
2018,British Columbia,2,2016A000259,Accommodation and food services,17,Persons,249,thousands,3,v91417704,72.17,187.7,,,,1
2018,British Columbia,2,2016A000259,Other services (except public administration),18,Persons,249,thousands,3,v91417705,72.18,118.1,,,,1
2018,British Columbia,2,2016A000259,Public administration,19,Persons,249,thousands,3,v91417706,72.19,104.3,,,,1
2019,British Columbia,2,2016A000259,"Total employed, all industries",1,Persons,249,thousands,3,v91417688,72.1,2559,,,,1
2019,British Columbia,2,2016A000259,Goods-producing sector,2,Persons,249,thousands,3,v91417689,72.2,485.6,,,,1
2019,British Columbia,2,2016A000259,Agriculture,3,Persons,249,thousands,3,v91417690,72.3,26.6,,,,1
2019,British Columbia,2,2016A000259,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417691,72.4,44.5,,,,1
2019,British Columbia,2,2016A000259,Utilities,5,Persons,249,thousands,3,v91417692,72.5,12.2,,,,1
2019,British Columbia,2,2016A000259,Construction,6,Persons,249,thousands,3,v91417693,72.6,236.6,,,,1
2019,British Columbia,2,2016A000259,Manufacturing,7,Persons,249,thousands,3,v91417694,72.7,165.7,,,,1
2019,British Columbia,2,2016A000259,Services-producing sector,8,Persons,249,thousands,3,v91417695,72.8,2073.4,,,,1
2019,British Columbia,2,2016A000259,Wholesale and retail trade,9,Persons,249,thousands,3,v91417696,72.9,389.2,,,,1
2019,British Columbia,2,2016A000259,Transportation and warehousing,10,Persons,249,thousands,3,v91417697,72.1,140.6,,,,1
2019,British Columbia,2,2016A000259,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417698,72.11,158.9,,,,1
2019,British Columbia,2,2016A000259,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417699,72.12,223.7,,,,1
2019,British Columbia,2,2016A000259,"Business, building and other support services",13,Persons,249,thousands,3,v91417700,72.13,112.3,,,,1
2019,British Columbia,2,2016A000259,Educational services,14,Persons,249,thousands,3,v91417701,72.14,178.7,,,,1
2019,British Columbia,2,2016A000259,Health care and social assistance,15,Persons,249,thousands,3,v91417702,72.15,312.6,,,,1
2019,British Columbia,2,2016A000259,"Information, culture and recreation",16,Persons,249,thousands,3,v91417703,72.16,131.5,,,,1
2019,British Columbia,2,2016A000259,Accommodation and food services,17,Persons,249,thousands,3,v91417704,72.17,191.2,,,,1
2019,British Columbia,2,2016A000259,Other services (except public administration),18,Persons,249,thousands,3,v91417705,72.18,118.8,,,,1
2019,British Columbia,2,2016A000259,Public administration,19,Persons,249,thousands,3,v91417706,72.19,116,,,,1
2001,Manitoba,3,2016A000246,"Total employed, all industries",1,Persons,249,thousands,3,v91417289,49.1,549.9,,,,1
2001,Manitoba,3,2016A000246,Goods-producing sector,2,Persons,249,thousands,3,v91417290,49.2,136.5,,,,1
2001,Manitoba,3,2016A000246,Agriculture,3,Persons,249,thousands,3,v91417291,49.3,28.6,,,,1
2001,Manitoba,3,2016A000246,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417292,49.4,6.2,,,,1
2001,Manitoba,3,2016A000246,Utilities,5,Persons,249,thousands,3,v91417293,49.5,6.3,,,,1
2001,Manitoba,3,2016A000246,Construction,6,Persons,249,thousands,3,v91417294,49.6,26.8,,,,1
2001,Manitoba,3,2016A000246,Manufacturing,7,Persons,249,thousands,3,v91417295,49.7,68.6,,,,1
2001,Manitoba,3,2016A000246,Services-producing sector,8,Persons,249,thousands,3,v91417296,49.8,413.3,,,,1
2001,Manitoba,3,2016A000246,Wholesale and retail trade,9,Persons,249,thousands,3,v91417297,49.9,83.6,,,,1
2001,Manitoba,3,2016A000246,Transportation and warehousing,10,Persons,249,thousands,3,v91417298,49.1,36.4,,,,1
2001,Manitoba,3,2016A000246,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417299,49.11,30.8,,,,1
2001,Manitoba,3,2016A000246,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417300,49.12,23.5,,,,1
2001,Manitoba,3,2016A000246,"Business, building and other support services",13,Persons,249,thousands,3,v91417301,49.13,16.2,,,,1
2001,Manitoba,3,2016A000246,Educational services,14,Persons,249,thousands,3,v91417302,49.14,39.4,,,,1
2001,Manitoba,3,2016A000246,Health care and social assistance,15,Persons,249,thousands,3,v91417303,49.15,68.8,,,,1
2001,Manitoba,3,2016A000246,"Information, culture and recreation",16,Persons,249,thousands,3,v91417304,49.16,22.5,,,,1
2001,Manitoba,3,2016A000246,Accommodation and food services,17,Persons,249,thousands,3,v91417305,49.17,35,,,,1
2001,Manitoba,3,2016A000246,Other services (except public administration),18,Persons,249,thousands,3,v91417306,49.18,22,,,,1
2001,Manitoba,3,2016A000246,Public administration,19,Persons,249,thousands,3,v91417307,49.19,35.2,,,,1
2002,Manitoba,3,2016A000246,"Total employed, all industries",1,Persons,249,thousands,3,v91417289,49.1,563.3,,,,1
2002,Manitoba,3,2016A000246,Goods-producing sector,2,Persons,249,thousands,3,v91417290,49.2,137.3,,,,1
2002,Manitoba,3,2016A000246,Agriculture,3,Persons,249,thousands,3,v91417291,49.3,30.8,,,,1
2002,Manitoba,3,2016A000246,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417292,49.4,5.6,,,,1
2002,Manitoba,3,2016A000246,Utilities,5,Persons,249,thousands,3,v91417293,49.5,6.4,,,,1
2002,Manitoba,3,2016A000246,Construction,6,Persons,249,thousands,3,v91417294,49.6,25.7,,,,1
2002,Manitoba,3,2016A000246,Manufacturing,7,Persons,249,thousands,3,v91417295,49.7,68.8,,,,1
2002,Manitoba,3,2016A000246,Services-producing sector,8,Persons,249,thousands,3,v91417296,49.8,426.1,,,,1
2002,Manitoba,3,2016A000246,Wholesale and retail trade,9,Persons,249,thousands,3,v91417297,49.9,87.2,,,,1
2002,Manitoba,3,2016A000246,Transportation and warehousing,10,Persons,249,thousands,3,v91417298,49.1,36,,,,1
2002,Manitoba,3,2016A000246,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417299,49.11,30.5,,,,1
2002,Manitoba,3,2016A000246,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417300,49.12,24.1,,,,1
2002,Manitoba,3,2016A000246,"Business, building and other support services",13,Persons,249,thousands,3,v91417301,49.13,18.6,,,,1
2002,Manitoba,3,2016A000246,Educational services,14,Persons,249,thousands,3,v91417302,49.14,40.4,,,,1
2002,Manitoba,3,2016A000246,Health care and social assistance,15,Persons,249,thousands,3,v91417303,49.15,72.2,,,,1
2002,Manitoba,3,2016A000246,"Information, culture and recreation",16,Persons,249,thousands,3,v91417304,49.16,23.9,,,,1
2002,Manitoba,3,2016A000246,Accommodation and food services,17,Persons,249,thousands,3,v91417305,49.17,33.6,,,,1
2002,Manitoba,3,2016A000246,Other services (except public administration),18,Persons,249,thousands,3,v91417306,49.18,24.7,,,,1
2002,Manitoba,3,2016A000246,Public administration,19,Persons,249,thousands,3,v91417307,49.19,35,,,,1
2003,Manitoba,3,2016A000246,"Total employed, all industries",1,Persons,249,thousands,3,v91417289,49.1,566.5,,,,1
2003,Manitoba,3,2016A000246,Goods-producing sector,2,Persons,249,thousands,3,v91417290,49.2,138.1,,,,1
2003,Manitoba,3,2016A000246,Agriculture,3,Persons,249,thousands,3,v91417291,49.3,30.3,,,,1
2003,Manitoba,3,2016A000246,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417292,49.4,5,,,,1
2003,Manitoba,3,2016A000246,Utilities,5,Persons,249,thousands,3,v91417293,49.5,7,,,,1
2003,Manitoba,3,2016A000246,Construction,6,Persons,249,thousands,3,v91417294,49.6,27.4,,,,1
2003,Manitoba,3,2016A000246,Manufacturing,7,Persons,249,thousands,3,v91417295,49.7,68.5,,,,1
2003,Manitoba,3,2016A000246,Services-producing sector,8,Persons,249,thousands,3,v91417296,49.8,428.4,,,,1
2003,Manitoba,3,2016A000246,Wholesale and retail trade,9,Persons,249,thousands,3,v91417297,49.9,85.5,,,,1
2003,Manitoba,3,2016A000246,Transportation and warehousing,10,Persons,249,thousands,3,v91417298,49.1,35.9,,,,1
2003,Manitoba,3,2016A000246,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417299,49.11,29.3,,,,1
2003,Manitoba,3,2016A000246,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417300,49.12,24.2,,,,1
2003,Manitoba,3,2016A000246,"Business, building and other support services",13,Persons,249,thousands,3,v91417301,49.13,19.5,,,,1
2003,Manitoba,3,2016A000246,Educational services,14,Persons,249,thousands,3,v91417302,49.14,40.9,,,,1
2003,Manitoba,3,2016A000246,Health care and social assistance,15,Persons,249,thousands,3,v91417303,49.15,73.2,,,,1
2003,Manitoba,3,2016A000246,"Information, culture and recreation",16,Persons,249,thousands,3,v91417304,49.16,21.7,,,,1
2003,Manitoba,3,2016A000246,Accommodation and food services,17,Persons,249,thousands,3,v91417305,49.17,36.3,,,,1
2003,Manitoba,3,2016A000246,Other services (except public administration),18,Persons,249,thousands,3,v91417306,49.18,27,,,,1
2003,Manitoba,3,2016A000246,Public administration,19,Persons,249,thousands,3,v91417307,49.19,35,,,,1
2004,Manitoba,3,2016A000246,"Total employed, all industries",1,Persons,249,thousands,3,v91417289,49.1,572.6,,,,1
2004,Manitoba,3,2016A000246,Goods-producing sector,2,Persons,249,thousands,3,v91417290,49.2,138,,,,1
2004,Manitoba,3,2016A000246,Agriculture,3,Persons,249,thousands,3,v91417291,49.3,29.8,,,,1
2004,Manitoba,3,2016A000246,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417292,49.4,5.4,,,,1
2004,Manitoba,3,2016A000246,Utilities,5,Persons,249,thousands,3,v91417293,49.5,7.1,,,,1
2004,Manitoba,3,2016A000246,Construction,6,Persons,249,thousands,3,v91417294,49.6,27.3,,,,1
2004,Manitoba,3,2016A000246,Manufacturing,7,Persons,249,thousands,3,v91417295,49.7,68.4,,,,1
2004,Manitoba,3,2016A000246,Services-producing sector,8,Persons,249,thousands,3,v91417296,49.8,434.6,,,,1
2004,Manitoba,3,2016A000246,Wholesale and retail trade,9,Persons,249,thousands,3,v91417297,49.9,85.3,,,,1
2004,Manitoba,3,2016A000246,Transportation and warehousing,10,Persons,249,thousands,3,v91417298,49.1,34.6,,,,1
2004,Manitoba,3,2016A000246,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417299,49.11,29.7,,,,1
2004,Manitoba,3,2016A000246,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417300,49.12,24.9,,,,1
2004,Manitoba,3,2016A000246,"Business, building and other support services",13,Persons,249,thousands,3,v91417301,49.13,20.7,,,,1
2004,Manitoba,3,2016A000246,Educational services,14,Persons,249,thousands,3,v91417302,49.14,42,,,,1
2004,Manitoba,3,2016A000246,Health care and social assistance,15,Persons,249,thousands,3,v91417303,49.15,77.2,,,,1
2004,Manitoba,3,2016A000246,"Information, culture and recreation",16,Persons,249,thousands,3,v91417304,49.16,23.7,,,,1
2004,Manitoba,3,2016A000246,Accommodation and food services,17,Persons,249,thousands,3,v91417305,49.17,33.8,,,,1
2004,Manitoba,3,2016A000246,Other services (except public administration),18,Persons,249,thousands,3,v91417306,49.18,25.8,,,,1
2004,Manitoba,3,2016A000246,Public administration,19,Persons,249,thousands,3,v91417307,49.19,37,,,,1
2005,Manitoba,3,2016A000246,"Total employed, all industries",1,Persons,249,thousands,3,v91417289,49.1,576.5,,,,1
2005,Manitoba,3,2016A000246,Goods-producing sector,2,Persons,249,thousands,3,v91417290,49.2,137.9,,,,1
2005,Manitoba,3,2016A000246,Agriculture,3,Persons,249,thousands,3,v91417291,49.3,30.1,,,,1
2005,Manitoba,3,2016A000246,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417292,49.4,5.6,,,,1
2005,Manitoba,3,2016A000246,Utilities,5,Persons,249,thousands,3,v91417293,49.5,6.7,,,,1
2005,Manitoba,3,2016A000246,Construction,6,Persons,249,thousands,3,v91417294,49.6,27.9,,,,1
2005,Manitoba,3,2016A000246,Manufacturing,7,Persons,249,thousands,3,v91417295,49.7,67.7,,,,1
2005,Manitoba,3,2016A000246,Services-producing sector,8,Persons,249,thousands,3,v91417296,49.8,438.6,,,,1
2005,Manitoba,3,2016A000246,Wholesale and retail trade,9,Persons,249,thousands,3,v91417297,49.9,84.5,,,,1
2005,Manitoba,3,2016A000246,Transportation and warehousing,10,Persons,249,thousands,3,v91417298,49.1,33.4,,,,1
2005,Manitoba,3,2016A000246,"Finance, insurance, real estate, rental and leasing",11,Persons,249,thousands,3,v91417299,49.11,32.7,,,,1
2005,Manitoba,3,2016A000246,"Professional, scientific and technical services",12,Persons,249,thousands,3,v91417300,49.12,24.8,,,,1
2005,Manitoba,3,2016A000246,"Business, building and other support services",13,Persons,249,thousands,3,v91417301,49.13,19.5,,,,1
2005,Manitoba,3,2016A000246,Educational services,14,Persons,249,thousands,3,v91417302,49.14,45,,,,1
2005,Manitoba,3,2016A000246,Health care and social assistance,15,Persons,249,thousands,3,v91417303,49.15,75.3,,,,1
2005,Manitoba,3,2016A000246,"Information, culture and recreation",16,Persons,249,thousands,3,v91417304,49.16,24.3,,,,1
2005,Manitoba,3,2016A000246,Accommodation and food services,17,Persons,249,thousands,3,v91417305,49.17,36.6,,,,1
2005,Manitoba,3,2016A000246,Other services (except public administration),18,Persons,249,thousands,3,v91417306,49.18,27.2,,,,1
2005,Manitoba,3,2016A000246,Public administration,19,Persons,249,thousands,3,v91417307,49.19,35.2,,,,1
2006,Manitoba,3,2016A000246,"Total employed, all industries",1,Persons,249,thousands,3,v91417289,49.1,583.2,,,,1
2006,Manitoba,3,2016A000246,Goods-producing sector,2,Persons,249,thousands,3,v91417290,49.2,136.9,,,,1
2006,Manitoba,3,2016A000246,Agriculture,3,Persons,249,thousands,3,v91417291,49.3,29.3,,,,1
2006,Manitoba,3,2016A000246,"Forestry, fishing, mining, quarrying, oil and gas",4,Persons,249,thousands,3,v91417292,49.4,6.2,,,,1
2006,Manitoba,3,2016A000246,Utilities,5,Persons,249,thousands,3,v91417293,49.5,5.7,,,,1
2006,Manitoba,3,2016A000246,Construction,6,Persons,249,thousands,3,v91417294,49.6,29.8,,,,1
2006,Manitoba,3,2016A000246,Manufacturing,7,Persons,249,thousands,3,v91417295,49.7,66,,,,1
2006,Manitoba,3,2016A000246,Services-producing sector,8,Persons,249,thousands,3,v91417296,49.8,446.3,,,,1
2006,Manitoba,3,2016A000246,Wholesale and retail trade,9,Persons,249,thousands,3,v91417297,49.9,90.5,,,,1
